,Bergman H. (7102552858),,,,Wyse R. (7005269923),Liu Y. (35435449700),Andrews N. (7103346572),Winkler C. (7102748743)
,Soreq L. (13612054300),,,,Piskunov A.E. (7005953151),Reinmaa E. (36110201600),Miller E. (7404491797),Paul G. (7202627521)
,Soreq H. (35464534500),,,,Grebel E.K. (7006056290),Ward-Caviness C.K. (36572897000),Leschziner G. (13807606900),Bjartmarz H. (9944013300)
,Elizalde S. (6507360243),,,,Kharchenko N.V. (7006533592),Gibbs R.J. (36604327400),Hall A. (14422162700),Rosser A. (16033723300)
,Dyrskjøt L. (6507634126),,,,Watson F. (7101670860),Singmann P. (36621470200),Reading P. (17535045800),He X. (22943821000)
,Grönroos E. (6602557189),,,,Steinmetz M. (7103256079),Weale M.E. (36744609500),Kosky C. (55275316800),Kefalopoulou Z. (22985114000)
,Tjan-Heijnen V.C.G. (6701463084),,,,Gilmore G. (7103375960),Smith A.K. (37102606600),Donegan K. (57189067817),Gurruchaga J.M. (23060079700)
,Luscombe N.M. (6701608432),,,,De Jong R.S. (7201416220),Raj T. (39561540100),Dennis G. (57196451336),Wijeyekoon R. (25652408200)
,Cho R.J. (7007054289),,,,Navarro J.F. (7402580058),Wang Q.P. (50761313400),Eriksson S. (57210401089),Lindvall O. (35314911100)
,Andre F. (7102504411),,,,Schilbach E. (8652610600),Schurmann C. (53981988900),Pritchard-Jones K. (7005535741),Piroth T. (35761218800)
,Brastianos P.K. (8711787800),,,,Seabroke G. (15078368700),Ferrucci L. (55239601400),Brock P. (7005783608),Björklund A. (36037235400)
,Van Loo P. (8832430500),,,,Kunder A. (24758876800),Kasela S. (55342945000),Chisholm J. (8661098100),Church A. (36243151700)
,Schwarz R.F. (8937694100),,,,Schnurr O. (24767947500),Smith J.A. (55625926600),Sastry J. (14054929500),Peall K. (41762337500)
,Jönsson G.B. (8979686400),,,,Reid W. (35619403300),Nalls M.A. (55630773200),Errington J. (35619842700),Farrell K. (55641377700)
,Lamy P. (14523099800),,,,Kordopatis G. (37661473800),Walker R. (55725465400),Morgenstern D. (36880980000),Lao-Kaim N.P. (55699841700)
,Bakhoum S.F. (14830146500),,,,Siviero A. (55880601100),Schramm K. (55775032000),Chowdhury T. (57113174400),Moore S. (55932774300)
,Castro-Giner F. (15051462400),,,,Conrad C. (55913507500),Den Hollander W. (55814235000),Poignard P. (6601959415),Guzman N.V. (55953581300)
,Nordentoft I. (23135023200),,,,Scholz R.D. (55975543400),Peters M.J. (55923187100),Burton D. (7401577043),Nelander-Wahlestedt J. (57192913635)
,Jaulin F. (35082141300),,,,Bland-Hawthorn J. (56253801100),Hardy J. (56210513900),Andrabi R. (23993427200),Dayal V. (57194225886)
,Wilson G.A. (35110668200),,,,Gibson B.K. (57203059498),Rotter J.I. (56284453500),Liang C. (35098914100),Barker R.A. (57198363260)
,Birkbak N.J. (37005365300),,,,Raatz A. (6506437925),Roden M. (56289245900),Wu C. (35265629600),Mahlknecht P. (57204578495)
,Yates L.R. (54793745700),,,,Runge G. (55486407100),Franke L. (56310093600),Wong C. (35493196700),Dunnett S. (57208456871)
,McGranahan N. (54956605300),,,,Peters J. (57202942676),Homuth G. (56357082900),Briney B. (36242903800),Daft D. (57209731097)
,Vicier C. (55449803200),,,,Jin Z. (7403625753),De Jager P.L. (56463723000),McCoy L. (36630795600),Morris R. (57209736821)
,Dentro S.C. (55596316200),,,,Nguyen A. (35318566800),Johnson R. (56473070400),Voss J. (56147448300),Hewitt S. (57209741274)
,Dewhurst S.M. (55607322300),,,,Secchi C. (7006311975),Peters A. (56535868800),Santosham M. (7005381058),Foltynie T. (57215196433)
,Lim E.L. (55918631700),,,,Boem F. (54411982800),Völzke H. (56662814100),Goldblatt D. (7102190212),Mellerio J.E. (7004372347)
,Lu W.T. (56022724600),,,,Sabattini L. (55210391800),Powell J. (56861320300),O'Brien K.L. (7202076842),McGrath J.A. (7402677631)
,Savas P. (56228357900),,,,Briggs T. (7004395429),Smith C. (56883384000),Reid R. (7401757793),Tolar J. (8696421700)
,Caramia F. (56346626100),,,,Hines J. (7201521878),Kennedy E.M. (56919204700),Johnson M. (7406604503),Martinez A.E. (12809521800)
,Bastian B.C. (56860213900),,,,Kelly J.D. (7404901815),Bean S. (56919345300),Burbidge P. (12800754300),Abdul-Wahab A. (35232697400)
,Rosenthal R. (57150146000),,,,Cathcart P. (9739106900),Bakhshi N. (56919421300),Grant L.R. (35285561300),Peacock J.L. (35548124700)
,Cresswell G.D. (57188626663),,,,Goldstraw M. (14017891400),Oyston L.J. (56919739800),Haston M. (36720898900),Tso S. (36490528800)
,Mourikis T.P. (57188986549),,,,Zacharakis E. (24765500600),Zonderman A.B. (56921646000),Thanh N.T.K. (7005152034),Petrof G. (49662094000)
,Dietzen M. (57191337304),,,,Sridhar A. (56355040200),Milani L. (56998409700),Su X. (7402181875),Martinez-Queipo M. (55916108400)
,Haase K. (57191953327),,,,Nathan S. (56545193700),Hofman A. (57190078722),Khoo E.H. (8951631600),Lwin S.M. (56039370600)
,Escudero M. (57194339079),,,,Glanzman A.M. (6506611156),Arp P. (57194289676),Rossi F. (57210391907),Ofuya M. (56281054900)
,Szallasi Z. (57203030767),,,,Chiriboga C. (6701370423),Hovatta I. (57194376249),Enne V.I. (6602325251),Boelens J.J. (56642523900)
,Biswas D. (57207932396),,,,Tennekoon G.I. (7004446435),Ramos Y.F. (57194467971),O'Grady J. (24767991700),Slaper-CortenbaC.H. I. (56784497000)
,Moore D.A. (57208119255),,,,Finkel R. (7006041140),Tserel L. (57194500733),Gant V. (35546887900),Wechalekar A. (6506002568)
,Bakir M.A. (57208932365),,,,Martens W. (7006371218),Nylocks K.M. (57194742343),Dhesi Z. (51763483100),Gillmore J. (7003539031)
,Harbst K. (57212152935),,,,Muntoni F. (7102038246),Kettunen J. (57194913013),Livermore D.M. (57210096174),Lachmann H. (7004915734)
,Campbell P.J. (57214751244),,,,McDermott M.P. (7202058273),Pilling L.C. (57195139356),Danhof M. (7101741871),Gilbertson J. (7005657127)
,Swanton C. (57214987019),,,,Main M. (16039873600),Martin N.G. (57195254907),van Dijkman S. (36054330400),Vrana J. (7006588565)
,Tomlinson I.P.M. (57216111061),,,,Quigley J. (20735040700),Van Rooij J. (57202758297),Rauwé W. (57199863022),Theis J. (25029156700)
,Loi S. (57217189406),,,,Mazzone E.S. (24385616400),Zeilinger S. (57204041738),Patsalos P. (7005781451),Hawkins P. (35464959200)
,Demeulemeester J. (57217198222),,,,Mayhew A. (24830874000),Mehta D. (57204744255),Russell-Eggitt I. (7003660346),Whelan C. (36647033100)
,Petkovic M. (57218710953),,,,Day J.W. (25936035000),Trabzuni D. (57204744550),Rahi J.S. (57191956020),Dogan A. (55624860300)
,Steeghs N. (57221996321),,,,Montes J. (34571823000),Meulenbelt I. (57205132117),Cumberland P.M. (57211811127),Deutschmann A. (6603255395)
,Bankhead C. (7005395035),,,,Pasternak A. (40262324600),Brody J. (57205961011),Lopman B. (6701349763),Windpassinger C. (6603994854)
,Clements A. (7006205013),,,,De Sanctis R. (55450818200),Johnson A.D. (57206922867),Cunliffe N.A. (7003269879),Schwinger W. (7004678676)
,Taylor C.J. (7404822567),,,,Duong T. (55672039000),Rivadeneira F. (57207897492),Parashar U. (7006315208),Urban C. (7101830696)
,Oke J. (37018670900),,,,Scoto M. (55675111500),Stolk L. (57207906753),Jere K.C. (24724753300),Seidel M. (7102273718)
,McLellan J. (55330280100),,,,Fanelli L. (55775452200),Codd V. (57209341986),Pitzer V.E. (34572310000),Gorkiewicz G. (7801428744)
,Perera R. (57203214133),,,,Darras B.T. (55786064900),Westra H.J. (57210179515),Pollock L. (55651785900),Boztug K. (23472047500)
,Banerjee A. (57208560645),,,,Salazar R. (56734190700),Broer L. (57210277651),Iturriza-Gomara M. (55663205600),Grimbacher B. (26643476400)
,Spence G. (57220418090),,,,Ramsey D. (56734194800),Zielke R.H. (57212895428),Bennett A. (56643932100),Gamez-Diaz L. (36088833300)
,Curk T. (6506958162),,,,Coratti G. (57190172166),Yaghootkar H. (57213544455),Bilek N. (6508297080),Zenz W. (55927471800)
,Le Hir H. (6603004659),,,,Forcina N. (57190178001),Ryten M. (57217124361),Hesseling A.C. (6601984626),Hirschmugl T. (56091211900)
,Kulozik A. (7004450282),,,,Young S.D. (57191737973),Arepalli S. (57217651287),McShane H. (7003769588),Serwas N. (56293986300)
,Hentze M. (7007053212),,,,Civitello M. (57193336164),Pittock S.J. (7004017704),Downing K. (7006323863),Wynn R.F. (7101799608)
,Zarnack K. (14828354300),,,,Gee R. (57193337210),Petzold A. (7006826396),Nemes E. (9234176700),Patel S. (8950724500)
,König J. (15754355700),,,,Mirek E. (57193379882),Weinshenker B.G. (7007070762),Abrahams D. (23975556800),Trück J. (24825433700)
,Sibley C. (39863466300),,,,Muni Lofra R. (57194337718),Waters P. (7102822799),Veldsman A. (24492353600),Arkwright P.D. (25940931500)
,Attig J. (54406528900),,,,De Vivo D.C. (57204270869),Woodhall M. (8886902900),Tameris M. (24492568100),Bonney D. (26634692900)
,Haberman N. (55356372800),,,,Mercuri E. (57211220608),Khaleeli Z. (16042608200),Keyser A. (26648431100),Latour S. (57207543202)
,Huppertz I. (55928963700),,,,Critchley H.D. (7006731538),Tobin W.O. (33368344600),Geldenhuys H. (35733666000),Hughes S.M. (57210925933)
,Hauer C. (56428809200),,,,Umeda S. (8633157200),Plant G.T. (57203026074),Kagina B. (35733887600),Lee B. (7405436570)
,Ule J. (57204150692),,,,Mathias C.J. (35393637700),Vincent A. (57216119143),Mauff K. (35741112800),Abueva C. (55980248700)
,Wang Z. (57211348250),,,,Eccles J.A. (36994430500),Modrusan Z. (6602995720),Brown Y. (35745736500),Linh N. (56266492200)
,Martland T. (6602804323),,,,Owens A.P. (54796896600),Sornasse T. (6603080851),Makhethe L. (36167083400),Yellon D. (7103223278)
,Newbould M. (6602806572),,,,Matys T. (6603366113),Lafyatis R. (7004308591),Abrahams C. (36190389900),Davidson S. (10139785100)
,Guiver M. (7005174149),,,,Markowetz F. (35262388000),Denton C.P. (7006031021),Khomba G. (36468736100),Takov K. (56181452200)
,Wynn R. (7101799608),,,,Liu H. (35784547200),Siegel J. (7403199141),Rose P. (36783027300),Dick A.D. (7103296976)
,Bonney D. (26634692900),,,,Yan J.L. (54379339200),Ong V.H. (8398311200),Mulenga H. (40561586500),Balasubramaniam B. (24484335000)
,Lum S.H. (35176049500),,,,Torheim T. (55243356500),Jahreis A. (8880273000),Du Preez K. (53163624000),Liu J. (54684258400)
,Morfopoulou S. (36128773700),,,,Piper R.J. (55769859900),Chen-Harris H. (23977399100),Van As D. (55323247700),Xu Y. (55822603400)
,Breuer J. (55498702100),,,,Boonzaier N.R. (56716364900),Khanna D. (24066781200),Luabeya A. (55577134600),Armitage M.J. (56519574700)
,Brown J. (56477609700),,,,Wang S. (56995128400),Xu S. (37762594800),Toefy A. (56081369100),Copland D.A. (57197345814)
,Turner A. (57202568187),,,,Sinha R. (57162057800),Fielding A.K. (7102396522),Africa H. (56176848900),Booth C. (7203045714)
,Davies E. (57217698818),,,,Li C. (57194697287),Warcel D. (57115496100),Steyn M. (56491539700),Ghosh S. (55444405400)
,Thornton J. (7402781853),,,,Price S.J. (57203046721),Burt R. (57204818667),Erasmus M. (56971061500),Panchal N. (57201471576)
,Dönertaş H. (57133006500),,,,Zou J. (57205608304),Solito E. (7003777085),Hopley C. (57190883474),Moon J.C. (7403231345)
,Partridge L. (57202667589),,,,Kim H. (57211322176),Flower R.J. (7102232643),Cloete Y. (57195675906),Cheema U. (9238779300)
,Fuentealba Valenzuela M. (57203617971),,,,Ataka A. (56081578500),Dick A.D. (7103296976),Xoyana N. (57197872541),Punwani S. (17036141700)
,Heymans S. (6603326423),,,,Shafti A. (56183259000),Ali R.R. (7201812544),van der Zalm M. (57198511999),Stevens N. (20335768100)
,Bunik V. (7003933084),,,,Shiva A. (57190121572),Carvalho L. (16021063000),Swanepoel L. (57202430983),Bandula S. (35775945600)
,Bell S. (7401588019),,,,Lazpita B. (57192916256),Yazid S. (24448818000),Botes N. (57202431476),Yeung J. (57014575700)
,Andrews S. (8922760000),,,,Nanayakkara T. (6508336274),Gardner P.J. (36981692900),Mouton A.H. (57202431477),Magdeldin T. (57015511600)
,Diaz-Muñoz M. (14046641700),,,,Secco E.L. (7004042937),Chu C.J. (55520733700),Noble J. (57202431514),Taylor S.A. (57203543924)
,Heggermont W. (15757539000),,,,Seneviratne L.D. (7006006173),Lee R.W.J. (55712827400),Opperman F. (57202431529),Billen A. (6506791341)
,Fairfax K. (16067986500),,,,Wurdemann H.A. (35119695800),Gibson F. (7101616129),De Vos R. (57202431900),Scior K. (6507888355)
,Turner M. (23056172400),,,,Li M. (55268532700),Pearce S. (7102959952),Mbabwe S. (57202431920),Madrigal J.A. (7007032979)
,Cunningham A. (26643022400),,,,Jiang A. (55556588700),Whelan J. (7202609757),van Ster D. (57202432462),Shaw B.E. (7202493348)
,Monzon-Casanova E. (35389367900),,,,Konstantinova J. (56027304200),Fern L. (23979721800),Mtshamba E. (57202432486),Strydom A. (56079439400)
,Gonzalez-Porta M. (55062313600),,,,Willford M. (6603197040),Lavender V. (24481600800),Francis C. (57202432759),Day R. (7402617225)
,Gibson G. (57202041081),,,,Deierlein G. (6701472301),Brownsdon A. (57160376300),Damons M. (57202433357),Guhmann P. (54381638200)
,Kontoyiannis D. (57205357390),,,,Almufti I. (39360972900),Gan Y. (7102646686),Geldenhuys M. (57202433608),Sofokleous P. (55362006900)
,Boland G.M. (7006390218),,,,Hutt C. (57189032136),Huang H. (55738264400),Rossouw S. (57202434453),Hendow E. (56157674200)
,Regev A. (7006641761),,,,,Yu H. (55923818400),Leukes D. (57202434559),Parmar N. (56254876400)
,Getz G. (8634683800),,,,,Guo C. (56410277200),Kruger S. (57202434709),Wright B. (56717197200)
,Aryee M.J. (25631926600),,,,,Liu Y. (56723641600),van Rooyen E. (57202435222),Bano D. (6505875522)
,Sankaran V.G. (35759726100),,,,,Du K. (57190685939),Bavuma B. (57202435398),Düssmann H. (6602884392)
,Buenrostro J.D. (36058397100),,,,,Vallenet D. (6508213959),Mvinjelwa B. (57202435753),Hardingham G.E. (6603009103)
,Ludwig L.S. (37031502000),,,,,Daubin V. (6602581981),Solomoms R. (57202436288),Will Y. (6603293737)
,Pelka K. (37119185100),,,,,Penel S. (6603117038),Maart T. (57202436591),Jekabsons M.B. (6603487941)
,Verboon J.M. (53464307900),,,,,Barbe V. (6603517774),Plaatjie P. (57202436648),Ankarcrona M. (6701402536)
,Gohil S.H. (55605940500),,,,,Vial L. (6701584866),Louw L. (57202436699),Swerdlow R.H. (7003543438)
,Lareau C.A. (55753889400),,,,,Nesme X. (7004235552),Nkantsu L. (57202436911),Polster B.M. (7004226392)
,Chen F. (56172932500),,,,,Guéguen L. (8671686200),Petersen C. (57202437000),Jonas E.A. (7004494643)
,Rosebrock D. (57195931770),,,,,Chapulliot D. (15062545200),Baartman V. (57202437283),Deshmukh M. (7004880810)
,Christian E. (57204018480),,,,,Calteau A. (23392222100),Kola-Cassiem F. (57202437466),Prehn J.H.M. (7005277364)
,Wu C.J. (57209794779),,,,,Mornico D. (36170745600),Vazana B. (57202437618),Rizzuto R. (7005289262)
,Chiang Z. (57210964080),,,,,Lassalle F. (54935118500),Golliath S. (57202437951),Satrústegui J. (7005607252)
,Zhao T. (57212342456),,,,,Planel R. (56065874600),Goedeman K. (57202438154),Duchen M.R. (7005847722)
,Muus C. (57215975882),,,,,Dubost A. (56462784100),Nqweniso S. (57202438311),Bolaños J.P. (7006431430)
,Hacohen N. (57216595480),,,,,Bigot T. (57211608821),van Deventer H. (57202438618),Fiskum G. (7006596176)
,Luo W. (57218489719),,,,,Muller D. (57214847741),Dlakavu P. (57202438737),Adam-Vizi V. (7006656765)
,Fouqueau T. (55822011800),,,,,Tolar P. (6603645423),Jansen R. (57203256432),Hardwick J.M. (7101940217)
,Matelska D. (55865613600),,,,,Diebold S.S. (6603782636),Hatherill M. (57204295879),Bernardi P. (7102271571)
,Cackett G. (57209737135),,,,,Reis e Sousa C. (7004608060),Mbaba S. (57210634479),Pozzan T. (7102571129)
,Balazs R. (7004856115),,,,,Schulz O. (7006637364),Jones C. (57212060303),Lipton S.A. (7102884332)
,Revesz T. (7102381695),,,,,Hoogeboom R. (36473574800),Scriba T.J. (57216067512),Dawson V.L. (7103259450)
,Li A. (26032191700),,,,,Hanč P. (55164728400),Walzl G. (57218216326),Nicholls D.G. (7202973320)
,Gami P. (36602653700),,,,,Böttcher J.P. (56730242900),Gevers E.F. (6603682169),Murphy A.N. (7401451695)
,Valizadeh N. (57198333579),,,,,Yu-Wai-Man P. (16481648300),Dattani M.T. (7003534902),Jordán J. (7402672765)
,Tada M. (7403302053),,,,,Jurkute N. (57194618220),Fisher D.A. (35475632400),Park D.S. (7403245679)
,Kajita M. (8876218600),,,,,Harvey J. (57221028143),Easton D.F. (6701783006),Joselin A. (14008575400)
,Anton K. (56326363500),,,,,Bacanu S. (6602873682),Simard J. (7101978062),Ying Z. (14038535500)
,Narumi R. (57189871992),,,,,Reimers M. (6603794781),Pharoah P.D.P. (7102929844),Bazan N.G. (35450231900)
,Fujita Y. (57199478003),,,,,Rong H. (7006565372),Wang T.J. (7405565318),Pizzo P. (35597536700)
,Wang J. (57202341952),,,,,Kendler K.S. (7006868555),Schmidt M.K. (55312657600),McLaughlin B.A. (35618623400)
,Burbano H. (14420828500),,,,,Gao C. (7402617437),Shu X.O. (55630916600),Mattson M.P. (36046169900)
,Schuenemann V. (20735667400),,,,,Xu Q. (7403743361),Khankari N.K. (55650093800),Llorente-Folch I. (36449230200)
,Gutaker R. (56441701500),,,,,Liu T. (7405913770),Wu L. (56313678200),Murphy M.P. (36985127100)
,Furtwängler A. (57095799600),,,,,Gan X. (8547550600),Hunter D.J. (56447806500),Watters O. (37011765500)
,Basit A. (7003826707),,,,,Gao J. (8595715500),Dennis J. (57197867113),Connolly N.M.C. (55007108100)
,Tajiri S. (8222140500),,,,,Meng H. (9133658800),Andrulis I.L. (57201818080),Moreira Pinho C. (55471316900)
,Yadav V. (55881564300),,,,,Liu T. (12041688600),Wang Q. (57201920630),Methner A. (55940208200)
,Smart A. (56287757900),,,,,Pan J. (12139028000),Bolla M.K. (57202572425),Galindo M.F. (55971677900)
,Wang J. (56537205500),,,,,Zhang Y. (14068164700),Shu X. (57207373628),Gioran A. (56168902000)
,Gooding C. (7004364883),,,,,Peterson R.E. (15623750600),Zheng W. (57208199854),Theurey P. (56373917100)
,Smith C.W.J. (8639561200),,,,,Sang W. (22959021900),Michailidou K. (57211727164),Swanson R.A. (56465445300)
,Agostini F. (40660955500),,,,,Hong X. (24398670400),Milne R.L. (57213797385),Salvucci M. (56998465000)
,Emmett W. (50561341600),,,,,Yang H. (34573719100),Bluebond-Langner M. (6506146518),Slack R.S. (57202569607)
,Zagalak J.A. (55588526000),,,,,Deng H. (35204671600),Candy B. (6602211631),Culmsee C. (57203068726)
,Chakrabarti A.M. (57193415889),,,,,Zhang X. (35249930300),Jones L. (7403623810),Manfredi G. (57217097152)
,Singh A. (57200422497),,,,,Lu Y. (35313406400),Howard R. (7403674211),Bainbridge J.W. (7005169657)
,Nizhynska V. (6507146916),,,,,Shi S. (35435924200),Mcculloch R. (14060455300),Luhmann U.F.O. (9532683500)
,Lysak M.A. (6603688379),,,,,Wang X. (36144568100),Vickerstaff V. (55576291300),Liyanage S.E. (14022959200)
,Steffen J.G. (14071842400),,,,,Wang X. (36615962600),Beecham E. (55834558700),Cristante E. (36702437000)
,Mandáková T. (14832809300),,,,,Kretzschmar W. (36668642700),Laddie J. (56342458600),Gardner P.J. (36981692900)
,Parrott D.L. (20735077100),,,,,Zhang J. (37099161700),Rees H. (56879849400),Sampson R.D. (56318714600)
,Clark R.M. (55473886800),,,,,Gan Z. (39862778400),Alexander S.P. (10539802900),Ribeiro J. (56522353400)
,Soto-Jiménez L.M. (55985475500),,,,,Chen Y. (46061791200),Collaborators C. (57003676300),Dietmann S. (6507652534)
,Greenhalgh R. (56963579700),,,,,Miao G. (48662732100),Folgori A. (6603215719),Houlden H. (7003363686)
,Lutzmayer S. (57189088201),,,,,Yin Y. (53867612300),Capone S. (7004007609),Livesey F. (7004675619)
,Nordborg M. (57197147415),,,,,Xia J. (54379363600),Hutchings C. (8634028300),Lohmann E. (7004826235)
,Rabanal F.A. (57202557914),,,,,Cong E. (54392257700),Klenerman P. (23050705400),Hardy J. (56210513900)
,Mott R. (57203646381),,,,,Li Y. (54395898100),Lee L.N. (25637716000),Brownjohn P. (57193536317)
,Shivdasani R.A. (7006543399),,,,,Niu Q. (54395937600),Gordon C.L. (35733708500),Smith J. (57194223879)
,Zhai H. (7202968317),,,,,Yang L. (54396620100),Swadling L. (54882279100),Solanki R. (57201306920)
,Xie H. (7401673520),,,,,Yang F. (54396652300),Highton A.J. (56526945500),Levis H. (23982787400)
,Orkin S.H. (35466034100),,,,,Wang X. (55089285800),Zinser M. (57189053112),Daniels J. (35585570700)
,Saenz-Vash V. (35620919100),,,,,Hu J. (55246679600),Barnes E. (57200000008),Forriol F. (7003392220)
,Herbert Z. (56943286400),,,,,Gao S. (55447178600),Brocchini S. (6701323615),Denaro V. (7004909863)
,O'Neill N.K. (57188926554),,,,,Li K. (55447454300),Khaw P.T. (7006578947),Vaquero J. (7103086266)
,Banerjee K.K. (57209111715),,,,,Li K. (55487989400),Lockwood A. (7103079618),Loppini M. (24802487100)
,Punj V. (6701885396),,,,,Shen J. (55488324900),Sharma G. (37047864300),Khan W.S. (35229756200)
,Dubeau L. (7004813197),,,,,Wang J. (55552724800),Mohamed Ahmed A.H.A. (55501686800),Longo U.G. (55308310300)
,Maxson R. (7005218008),,,,,Wu W. (55707497300),Heng J.S. (56324561800),Garcia D. (57191369588)
,Stanczyk F.Z. (7006218884),,,,,Liu L. (55715150800),Awwad S. (56698061000),Watts M. (16937816500)
,Widschwendter M. (7006520678),,,,,Webb T. (55757108400),Skinner M.A. (44661891100),Morgenstern D.A. (36880980000)
,Pike M.C. (7103159684),,,,,Li Q. (55760514300),Cabral-Miranda G. (55986892000),Prudhoe A. (57193570943)
,Wu N. (7201444104),,,,,Zhong H. (56027496500),Reyes-Sandoval A. (56000873100),Wheeler K. (57193580374)
,Yen H.Y. (8202876200),,,,,Gu D. (56027543800),Heath M.D. (56197003200),Gray P. (57197031577)
,Austria T. (48661726700),,,,,Chen G. (56027742400),El-Turabi A. (56586097800),Loizidou M. (57204294898)
,Enbom E. (55832970000),,,,,Mei Q. (56027759400),Flaxman A. (57150678800),Pavlou M. (57205589826)
,Liu Y. (56829633600),,,,,Zhang Q. (56027872200),Mohsen M.O. (57193510080),Redondo P. (57206313007)
,Tang Y. (57001659800),,,,,Zhang K. (56027986100),Leoratti F.M.S. (57193798079),Cobourne M.T. (6602163842)
,Lin Y.G. (57203772030),,,,,Liu Z. (56028166400),Engeroff P. (57194398535),Healy C. (7006275750)
,Mucowski S. (57220264065),,,,,Li G. (56028184500),Kramer M.F. (57208726792),Xavier G.M. (36897258000)
,Tuft S.J. (7004454391),,,,,Pan R. (56028238300),Maconochie I. (6701390361),Sharpe P.T. (55630518500)
,Gore D.M. (7102413535),,,,,Sang H. (56028557100),Wong I.C.K. (7102513915),Pagrut A. (56880426200)
,Barnett J.P. (7201378683),,,,,Liu X. (56028560000),Kendall J. (57203052613),Patist A.L. (57194749411)
,Angunawela R.I. (16238009200),,,,,Ha B. (56028849900),Antwis R.E. (27367543700),Rönnholm H. (6508245813)
,Shah K. (35238783700),,,,,Liu Y. (56029064500),Harrison X.A. (36117465700),Anderlid B.M. (6602248156)
,da Costa Paula C.A. (57191974477),,,,,Yu F. (56031317200),Ratcliffe E. (36920226800),Falk A. (7102835502)
,Kuit G. (57205143811),,,,,Zhang Z. (56080510300),Rafiq Q. (55588691900),Sullivan P.F. (7402033718)
,Wechalekar A.D. (6506002568),,,,,Dong J. (56085225300),Ali J. (57203238057),Louhivuori L. (8235321600)
,Gillmore J.D. (7003539031),,,,,Huang G. (56085400900),Whitty C. (7004406497),Dahl N. (16071162100)
,Fontana M. (16306839900),,,,,Shen Z. (56085543100),Coltart C. (37036994900),Korol S.V. (24391211900)
,Sharpley F. (33568211200),,,,,Fang X. (56085678900),Johnson A. (57203665921),Bryois J. (53876772700)
,Hawkins P.N. (35464959200),,,,,Hu C. (56086231600),Canhão H. (6602393492),Moslem M. (54382115900)
,Whelan C. (36647033100),,,,,Jiang G. (56086277000),Branco J. (8417815400),Laan L. (57191432879)
,Lane T. (41861760800),,,,,Zhang W. (56155363000),Machado P. (35243075300),Uhlin E. (57194945041)
,Mahmood S. (50361564300),,,,,Marchini J. (56359523500),Ramiro S. (36551491700),Kele M. (57194948970)
,Foard D. (55215439900),,,,,Wang G. (56445945000),Gouveia N. (55266661900),Lam M. (57203524506)
,Sachchithanantham S. (55621355900),,,,,Liang J. (56529926700),Eusébio M. (57002991300),Pronk R.J. (57203531986)
,Rezk T. (55985701600),,,,,Hu Z. (56601023700),Rodrigues A. (57189499663),Uhlén P. (57204246218)
,Quarta C. (56619484400),,,,,Qian P. (56601135500),Kekitiinwa A. (6506955385),Olive J. (57205155852)
,Manwani R. (57196120999),,,,,Cai N. (56601142200),Kityo C. (6602918610),Morse R. (57209852337)
,Karafet T. (6603778008),,,,,Lei Y. (56746996900),Owen A. (7202052634),Ellström I.D. (57209855874)
,Hammer M. (7103177762),,,,,Fu G. (56747106000),Mulenga V. (14056702100),Ponzin D. (6603422101)
,Thomas M. (8606206600),,,,,Lie Y. (56747576000),McIlleron H. (16426027000),Ruzza A. (8681862500)
,Mendez F. (23668240000),,,,,Riley B. (56860075400),Wiesner L. (36990491200),Di Mundo R. (12039363800)
,Veeramah K. (25226095200),,,,,Hu J. (57191291322),Cook A. (37030689700),Parekh M. (54795700400)
,Mercer J. (14121881600),,,,,Li Y. (57192522527),Denti P. (49861227300),Elbadawy H. (55282959100)
,Huttunen M. (55841162600),,,,,Liu Y. (57196313390),Bienczak A. (57189233805),Recchia G. (57021373400)
,Pariante C.M. (7003615668),,,,,Wang L. (57196330775),Leane M. (6508013394),Ferrari S. (57190211074)
,Ciccarelli O. (7003671038),,,,,Bigdeli T.B. (57197805174),Gaisford S. (6602683597),Carbone G. (57221222322)
,Turkheimer F.E. (7004599949),,,,,He Q. (57198672520),Khimyak Y. (6603148628),Vijayan R. (55658213400)
,Yeo R.A. (7006054267),,,,,Song L. (57199744018),Anwar J. (7003403526),Singh P. (56435006800)
,Bodini B. (24342683300),,,,,Flint J. (57201948652),Reynolds G. (7201487925),Jayachandran R. (6603019392)
,Politis M. (24767083800),,,,,Wang J. (57202343287),Djemai A. (14036780800),Moshous D. (6603167051)
,Langdon W. (8724450500),,,,,Wang G. (57203437998),Pitt K. (14424435500),Bumann D. (7003401448)
,Viiri K. (6507134090),,,,,Mott R. (57203646381),Charlton S. (15925006500),Pieters J. (7006329030)
,Jenner R.G. (7004044168),,,,,Du B. (57203954301),De-Matas M. (22134158300),Khanna N. (7102045384)
,Bartke T. (14053631400),,,,,Tao M. (57203954368),Moreton C. (26326374200),Medina E. (7103177285)
,Sibley C.R. (39863466300),,,,,Tian T. (57206471429),Paudel A. (26641402800),Holländer G. (8070632900)
,Beltran M. (56658355200),,,,,Cai M. (57206988379),Gamble J. (35109037900),Stiess M. (8868114800)
,Foster B.M. (56723514700),,,,,Yang D. (57209146703),Douroumis D. (35147559300),Kunz G. (22980271600)
,Dawson M. (57190044586),,,,,Sun N. (57209286069),Crean A. (35232841500),Fucile G. (25931317200)
,Yates C.M. (57190049601),,,,,Xu X. (57209530793),Kavanagh A. (36809982000),Siegmund K. (26021529000)
